12;01/04/2004;"Industrial";"Venta";"Girona";187;999328;04/05/2004;"Carmen"
50;01/20/2004;"Local";"Alquiler";"Tarragona";235;957625;11/13/2004;"Carmen"
53;01/22/2004;"Suelo";"Alquiler";"Tarragona";158;1438748;10/17/2004;"Carmen"
57;01/23/2004;"Oficina";"Alquiler";"Lleida";54;512730;07/04/2004;"Carmen"
80;01/31/2004;"Parking";"Alquiler";"Barcelona";217;1339107;10/05/2004;"Carmen"
129;02/21/2004;"Parking";"Alquiler";"Lleida";206;1363926;01/08/2005;"Carmen"
164;03/05/2004;"Oficina";"Alquiler";"Girona";287;1395681;09/13/2004;"Carmen"
183;03/14/2004;"Local";"Alquiler";"Girona";231;1446522;09/02/2004;"Carmen"
191;03/18/2004;"Suelo";"Alquiler";"Tarragona";71;431325;07/23/2004;"Carmen"
196;03/20/2004;"Piso";"Alquiler";"Barcelona";281;1336717;11/10/2004;"Carmen"
210;03/24/2004;"Oficina";"Alquiler";"Lleida";206;1297594;03/03/2005;"Carmen"
211;03/25/2004;"Parking";"Alquiler";"Barcelona";269;2134246;08/11/2004;"Carmen"
212;03/25/2004;"Casa";"Alquiler";"Barcelona";63;492156;10/25/2004;"Carmen"
218;03/29/2004;"Suelo";"Alquiler";"Tarragona";65;461435;12/31/2004;"Carmen"
257;04/11/2004;"Suelo";"Alquiler";"Lleida";261;1220697;02/09/2005;"Carmen"
278;04/17/2004;"Suelo";"Alquiler";"Girona";125;853750;08/25/2004;"Carmen"
300;04/23/2004;"Suelo";"Alquiler";"Tarragona";85;683230;02/06/2005;"Carmen"
301;04/24/2004;"Casa";"Alquiler";"Tarragona";178;1458176;02/12/2005;"Carmen"
308;04/28/2004;"Suelo";"Alquiler";"Barcelona";228;1521216;03/16/2005;"Carmen"
316;05/02/2004;"Industrial";"Alquiler";"Barcelona";261;2571111;02/07/2005;"Carmen"
324;05/04/2004;"Suelo";"Alquiler";"Barcelona";155;876060;12/31/2004;"Carmen"
338;05/08/2004;"Oficina";"Alquiler";"Barcelona";41;361661;01/28/2005;"Carmen"
353;05/14/2004;"Piso";"Alquiler";"Tarragona";257;1980185;08/14/2004;"Carmen"
355;05/14/2004;"Oficina";"Alquiler";"Tarragona";209;1181686;10/15/2004;"Carmen"
363;05/18/2004;"Suelo";"Alquiler";"Girona";68;378624;03/30/2005;"Carmen"
395;05/31/2004;"Casa";"Alquiler";"Girona";192;1159296;05/23/2005;"Carmen"
404;06/03/2004;"Casa";"Alquiler";"Lleida";72;702576;03/22/2005;"Carmen"
416;06/07/2004;"Oficina";"Alquiler";"Lleida";201;1287807;09/11/2004;"Carmen"
420;06/08/2004;"Piso";"Alquiler";"Lleida";114;1019160;05/29/2005;"Carmen"
428;06/10/2004;"Piso";"Alquiler";"Lleida";52;338364;01/04/2005;"Carmen"
455;06/20/2004;"Parking";"Alquiler";"Barcelona";244;2439512;01/02/2005;"Carmen"
473;06/25/2004;"Parking";"Alquiler";"Lleida";105;872760;03/26/2005;"Carmen"
476;06/26/2004;"Oficina";"Alquiler";"Lleida";88;851488;05/25/2005;"Carmen"
488;07/01/2004;"Piso";"Alquiler";"Lleida";185;1306840;05/17/2005;"Carmen"
507;07/05/2004;"Industrial";"Alquiler";"Tarragona";159;1032546;11/07/2004;"Carmen"
515;07/08/2004;"Oficina";"Alquiler";"Barcelona";47;262777;12/22/2004;"Carmen"
516;07/08/2004;"Oficina";"Alquiler";"Barcelona";119;720902;06/23/2005;"Carmen"
523;07/09/2004;"Suelo";"Alquiler";"Girona";270;1429380;03/25/2005;"Carmen"
529;07/12/2004;"Industrial";"Alquiler";"Lleida";206;1414602;06/14/2005;"Carmen"
531;07/12/2004;"Industrial";"Alquiler";"Barcelona";112;712768;06/14/2005;"Carmen"
532;07/12/2004;"Local";"Alquiler";"Lleida";182;999726;02/20/2005;"Carmen"
535;07/14/2004;"Industrial";"Alquiler";"Lleida";280;1730680;05/07/2005;"Carmen"
572;07/28/2004;"Local";"Alquiler";"Tarragona";235;1897155;07/01/2005;"Carmen"
574;07/28/2004;"Local";"Alquiler";"Lleida";58;251430;05/30/2005;"Carmen"
620;08/14/2004;"Suelo";"Alquiler";"Barcelona";58;406290;07/04/2005;"Carmen"
625;08/15/2004;"Industrial";"Alquiler";"Girona";222;2171826;01/12/2005;"Carmen"
631;08/17/2004;"Parking";"Alquiler";"Barcelona";272;1972816;08/14/2005;"Carmen"
639;08/19/2004;"Piso";"Alquiler";"Girona";277;2646181;07/04/2005;"Carmen"
643;08/20/2004;"Industrial";"Alquiler";"Lleida";255;2338095;08/10/2005;"Carmen"
680;08/30/2004;"Piso";"Alquiler";"Tarragona";249;1029864;05/06/2005;"Carmen"
697;09/04/2004;"Local";"Alquiler";"Barcelona";163;1570016;08/04/2005;"Carmen"
698;09/05/2004;"Parking";"Alquiler";"Girona";187;789140;05/16/2005;"Carmen"
702;09/07/2004;"Piso";"Alquiler";"Girona";295;2553225;01/14/2005;"Carmen"
704;09/08/2004;"Piso";"Alquiler";"Barcelona";278;2540364;04/12/2005;"Carmen"
722;09/12/2004;"Industrial";"Alquiler";"Girona";86;611546;02/10/2005;"Carmen"
725;09/13/2004;"Oficina";"Alquiler";"Barcelona";180;901980;02/07/2005;"Carmen"
750;09/23/2004;"Parking";"Alquiler";"Girona";294;1335936;07/14/2005;"Carmen"
765;09/28/2004;"Local";"Alquiler";"Girona";291;2354481;01/26/2005;"Carmen"
796;10/10/2004;"Casa";"Alquiler";"Lleida";110;950290;06/08/2005;"Carmen"
832;10/24/2004;"Casa";"Alquiler";"Tarragona";87;574200;05/19/2005;"Carmen"
840;10/27/2004;"Parking";"Alquiler";"Girona";114;1040478;04/29/2005;"Carmen"
850;11/01/2004;"Piso";"Alquiler";"Girona";159;1391091;06/16/2005;"Carmen"
854;11/02/2004;"Piso";"Alquiler";"Lleida";299;2430272;03/26/2005;"Carmen"
869;11/07/2004;"Parking";"Alquiler";"Lleida";183;1082079;09/07/2005;"Carmen"
877;11/09/2004;"Oficina";"Alquiler";"Lleida";128;549120;03/16/2005;"Carmen"
881;11/11/2004;"Casa";"Alquiler";"Lleida";113;645569;06/10/2005;"Carmen"
897;11/15/2004;"Suelo";"Alquiler";"Lleida";64;581568;02/15/2005;"Carmen"
903;11/17/2004;"Suelo";"Alquiler";"Tarragona";151;1029367;05/05/2005;"Carmen"
918;11/22/2004;"Industrial";"Alquiler";"Lleida";197;1662089;06/29/2005;"Carmen"
927;11/25/2004;"Suelo";"Alquiler";"Barcelona";151;709700;03/16/2005;"Carmen"
929;11/27/2004;"Local";"Alquiler";"Tarragona";73;410260;10/29/2005;"Carmen"
942;12/02/2004;"Industrial";"Alquiler";"Tarragona";177;1485915;04/29/2005;"Carmen"
944;12/03/2004;"Piso";"Alquiler";"Girona";66;558030;12/01/2005;"Carmen"
953;12/07/2004;"Casa";"Alquiler";"Girona";240;1510320;10/19/2005;"Carmen"
958;12/10/2004;"Local";"Alquiler";"Tarragona";227;1071667;05/26/2005;"Carmen"
961;12/10/2004;"Parking";"Alquiler";"Girona";96;535584;10/22/2005;"Carmen"
982;12/19/2004;"Casa";"Alquiler";"Barcelona";212;1588940;08/29/2005;"Carmen"
996;12/23/2004;"Parking";"Alquiler";"Girona";88;690184;05/29/2005;"Carmen"
1024;01/03/2005;"Piso";"Alquiler";"Barcelona";172;1615424;11/19/2005;"Carmen"
1038;01/08/2005;"Piso";"Alquiler";"Girona";59;325326;04/09/2005;"Carmen"
1054;01/14/2005;"Oficina";"Alquiler";"Barcelona";251;2138771;05/15/2005;"Carmen"
1056;01/15/2005;"Suelo";"Alquiler";"Girona";45;300105;06/02/2005;"Carmen"
1064;01/19/2005;"Piso";"Alquiler";"Girona";80;607200;11/20/2005;"Carmen"
1072;01/22/2005;"Piso";"Alquiler";"Girona";132;592152;04/23/2005;"Carmen"
1078;01/24/2005;"Oficina";"Alquiler";"Barcelona";254;1850644;11/28/2005;"Carmen"
1081;01/24/2005;"Piso";"Alquiler";"Barcelona";180;1128420;10/13/2005;"Carmen"
1083;01/25/2005;"Oficina";"Alquiler";"Tarragona";210;1332030;01/02/2006;"Carmen"
1086;01/25/2005;"Piso";"Alquiler";"Lleida";260;2546180;05/23/2005;"Carmen"
1092;01/29/2005;"Piso";"Alquiler";"Tarragona";299;2130375;10/28/2005;"Carmen"
1093;01/31/2005;"Parking";"Alquiler";"Girona";222;2209344;09/09/2005;"Carmen"
1105;02/03/2005;"Parking";"Alquiler";"Tarragona";97;541648;06/11/2005;"Carmen"
1107;02/05/2005;"Suelo";"Alquiler";"Tarragona";105;650580;05/26/2005;"Carmen"
1109;02/05/2005;"Parking";"Alquiler";"Tarragona";286;2064634;05/26/2005;"Carmen"
1130;02/15/2005;"Casa";"Alquiler";"Barcelona";58;444338;06/04/2005;"Carmen"
1135;02/16/2005;"Casa";"Alquiler";"Tarragona";58;349102;10/22/2005;"Carmen"
1143;02/17/2005;"Suelo";"Alquiler";"Barcelona";254;1394206;05/28/2005;"Carmen"
1144;02/17/2005;"Suelo";"Alquiler";"Barcelona";256;2176768;02/13/2006;"Carmen"
1147;02/18/2005;"Industrial";"Alquiler";"Lleida";153;1519137;06/20/2005;"Carmen"
1149;02/18/2005;"Oficina";"Alquiler";"Lleida";61;481656;09/18/2005;"Carmen"
1154;02/20/2005;"Piso";"Alquiler";"Barcelona";292;2865688;08/21/2005;"Carmen"
1189;03/03/2005;"Piso";"Alquiler";"Barcelona";255;1471605;10/11/2005;"Carmen"
1193;03/04/2005;"Casa";"Alquiler";"Barcelona";239;1320236;08/03/2005;"Carmen"
1209;03/08/2005;"Piso";"Alquiler";"Girona";91;395850;12/10/2005;"Carmen"
1228;03/14/2005;"Piso";"Alquiler";"Tarragona";188;996588;06/20/2005;"Carmen"
1240;03/19/2005;"Industrial";"Alquiler";"Lleida";285;2562435;06/20/2005;"Carmen"
1243;03/20/2005;"Industrial";"Alquiler";"Girona";52;269516;08/21/2005;"Carmen"
1248;03/22/2005;"Piso";"Alquiler";"Tarragona";182;851032;01/02/2006;"Carmen"
1251;03/23/2005;"Local";"Alquiler";"Barcelona";150;730350;06/28/2005;"Carmen"
1310;04/15/2005;"Casa";"Alquiler";"Lleida";267;1517628;02/14/2006;"Carmen"
1323;04/19/2005;"Piso";"Alquiler";"Lleida";84;431760;04/09/2006;"Carmen"
1325;04/19/2005;"Piso";"Alquiler";"Barcelona";73;563122;10/25/2005;"Carmen"
1326;04/19/2005;"Industrial";"Alquiler";"Barcelona";152;651472;09/13/2005;"Carmen"
1328;04/20/2005;"Parking";"Alquiler";"Barcelona";273;2306031;09/25/2005;"Carmen"
1330;04/20/2005;"Casa";"Alquiler";"Lleida";263;2094795;02/12/2006;"Carmen"
1343;04/25/2005;"Suelo";"Alquiler";"Barcelona";269;2292149;01/22/2006;"Carmen"
1346;04/25/2005;"Local";"Alquiler";"Barcelona";50;333650;12/16/2005;"Carmen"
1387;05/08/2005;"Oficina";"Alquiler";"Lleida";141;843180;12/25/2005;"Carmen"
1391;05/09/2005;"Industrial";"Alquiler";"Girona";160;804640;04/03/2006;"Carmen"
1392;05/09/2005;"Suelo";"Alquiler";"Girona";235;1046925;12/05/2005;"Carmen"
1415;05/21/2005;"Suelo";"Alquiler";"Barcelona";179;896969;09/14/2005;"Carmen"
1418;05/21/2005;"Piso";"Alquiler";"Tarragona";87;520521;09/15/2005;"Carmen"
1427;05/24/2005;"Parking";"Alquiler";"Girona";223;2228439;09/17/2005;"Carmen"
1441;05/29/2005;"Industrial";"Alquiler";"Tarragona";249;2116251;01/14/2006;"Carmen"
1460;06/06/2005;"Oficina";"Alquiler";"Girona";228;1039452;01/11/2006;"Carmen"
1468;06/09/2005;"Oficina";"Alquiler";"Tarragona";131;1297686;05/01/2006;"Carmen"
1474;06/11/2005;"Casa";"Alquiler";"Tarragona";269;2549313;02/20/2006;"Carmen"
1486;06/15/2005;"Local";"Alquiler";"Girona";167;1121906;11/12/2005;"Carmen"
1491;06/16/2005;"Oficina";"Alquiler";"Girona";138;1241034;06/05/2006;"Carmen"
1492;06/16/2005;"Piso";"Alquiler";"Tarragona";165;1405305;02/01/2006;"Carmen"
1494;06/17/2005;"Suelo";"Alquiler";"Tarragona";201;1471320;03/11/2006;"Carmen"
1503;06/21/2005;"Industrial";"Alquiler";"Lleida";157;977011;03/03/2006;"Carmen"
1518;06/28/2005;"Local";"Alquiler";"Girona";151;1456999;10/01/2005;"Carmen"
1551;07/09/2005;"Suelo";"Alquiler";"Girona";167;944385;02/15/2006;"Carmen"
1583;07/22/2005;"Suelo";"Alquiler";"Girona";300;1832100;05/02/2006;"Carmen"
1600;07/27/2005;"Oficina";"Alquiler";"Lleida";114;764370;02/24/2006;"Carmen"
1603;07/28/2005;"Piso";"Alquiler";"Barcelona";165;687720;02/20/2006;"Carmen"
1605;07/30/2005;"Casa";"Alquiler";"Barcelona";260;1301560;12/29/2005;"Carmen"
1613;08/03/2005;"Industrial";"Alquiler";"Girona";84;690396;02/08/2006;"Carmen"
1625;08/05/2005;"Oficina";"Alquiler";"Lleida";73;328646;02/01/2006;"Carmen"
1650;08/14/2005;"Casa";"Alquiler";"Tarragona";57;293037;11/27/2005;"Carmen"
1652;08/15/2005;"Casa";"Alquiler";"Girona";63;601398;03/01/2006;"Carmen"
1653;08/15/2005;"Piso";"Alquiler";"Lleida";159;761928;02/05/2006;"Carmen"
1660;08/16/2005;"Suelo";"Alquiler";"Lleida";212;1926868;11/24/2005;"Carmen"
1684;08/28/2005;"Industrial";"Alquiler";"Girona";224;1932448;02/03/2006;"Carmen"
1689;08/29/2005;"Piso";"Alquiler";"Girona";108;581580;08/04/2006;"Carmen"
1706;09/06/2005;"Industrial";"Alquiler";"Tarragona";261;2026404;02/05/2006;"Carmen"
1712;09/08/2005;"Parking";"Alquiler";"Lleida";115;907580;07/11/2006;"Carmen"
1722;09/10/2005;"Piso";"Alquiler";"Tarragona";250;2478000;04/27/2006;"Carmen"
1757;09/24/2005;"Suelo";"Alquiler";"Tarragona";204;878424;07/23/2006;"Carmen"
1791;10/04/2005;"Oficina";"Alquiler";"Girona";228;1747392;05/24/2006;"Carmen"
1797;10/06/2005;"Suelo";"Alquiler";"Lleida";132;882420;10/06/2006;"Carmen"
1799;10/06/2005;"Oficina";"Alquiler";"Lleida";289;2249576;06/18/2006;"Carmen"
1821;10/14/2005;"Casa";"Alquiler";"Girona";207;1556226;06/21/2006;"Carmen"
1832;10/18/2005;"Piso";"Alquiler";"Lleida";211;1284568;08/26/2006;"Carmen"
1840;10/22/2005;"Suelo";"Alquiler";"Barcelona";276;1544496;05/12/2006;"Carmen"
1846;10/26/2005;"Local";"Alquiler";"Lleida";205;1597360;10/15/2006;"Carmen"
1872;11/05/2005;"Industrial";"Alquiler";"Girona";233;1644747;05/05/2006;"Carmen"
1901;11/17/2005;"Piso";"Alquiler";"Tarragona";161;917378;05/04/2006;"Carmen"
1905;11/19/2005;"Local";"Alquiler";"Lleida";87;756900;05/26/2006;"Carmen"
1909;11/21/2005;"Parking";"Alquiler";"Tarragona";119;508606;08/17/2006;"Carmen"
1919;11/23/2005;"Oficina";"Alquiler";"Tarragona";44;363968;09/02/2006;"Carmen"
1924;11/25/2005;"Parking";"Alquiler";"Tarragona";295;2613405;11/23/2006;"Carmen"
1926;11/25/2005;"Suelo";"Alquiler";"Girona";103;557127;05/08/2006;"Carmen"
1934;11/28/2005;"Industrial";"Alquiler";"Tarragona";105;1021230;09/17/2006;"Carmen"
1935;11/28/2005;"Industrial";"Alquiler";"Tarragona";80;405280;03/29/2006;"Carmen"
1939;11/29/2005;"Industrial";"Alquiler";"Girona";137;693631;07/21/2006;"Carmen"
1947;12/03/2005;"Piso";"Alquiler";"Lleida";176;1189936;08/12/2006;"Carmen"
2014;12/30/2005;"Oficina";"Alquiler";"Girona";227;2029607;10/20/2006;"Carmen"
2029;01/03/2006;"Local";"Alquiler";"Barcelona";179;1176209;06/29/2006;"Carmen"
2066;01/14/2006;"Local";"Alquiler";"Girona";165;1461570;10/17/2006;"Carmen"
2071;01/15/2006;"Oficina";"Alquiler";"Lleida";272;2487712;04/25/2006;"Carmen"
2078;01/17/2006;"Oficina";"Alquiler";"Barcelona";123;609342;05/10/2006;"Carmen"
2097;01/23/2006;"Local";"Alquiler";"Tarragona";190;1469460;01/10/2007;"Carmen"
2120;01/30/2006;"Oficina";"Alquiler";"Girona";75;378900;12/16/2006;"Carmen"
2132;02/03/2006;"Suelo";"Alquiler";"Tarragona";210;1482810;11/23/2006;"Carmen"
2135;02/04/2006;"Industrial";"Alquiler";"Tarragona";283;1709037;07/14/2006;"Carmen"
2141;02/06/2006;"Industrial";"Alquiler";"Lleida";65;272545;06/23/2006;"Carmen"
2142;02/06/2006;"Suelo";"Alquiler";"Tarragona";88;808192;01/17/2007;"Carmen"
2148;02/07/2006;"Oficina";"Alquiler";"Tarragona";206;1747292;06/11/2006;"Carmen"
2155;02/09/2006;"Industrial";"Alquiler";"Girona";252;1949220;10/20/2006;"Carmen"
2191;02/20/2006;"Casa";"Alquiler";"Tarragona";88;544896;12/08/2006;"Carmen"
2194;02/21/2006;"Local";"Alquiler";"Tarragona";154;1109262;06/06/2006;"Carmen"
2196;02/22/2006;"Oficina";"Alquiler";"Barcelona";64;319616;07/06/2006;"Carmen"
2216;03/03/2006;"Casa";"Alquiler";"Girona";125;657500;03/02/2007;"Carmen"
2219;03/03/2006;"Oficina";"Alquiler";"Lleida";74;697746;01/11/2007;"Carmen"
2234;03/08/2006;"Oficina";"Alquiler";"Barcelona";177;1191033;06/27/2006;"Carmen"
2250;03/14/2006;"Industrial";"Alquiler";"Barcelona";63;343602;10/16/2006;"Carmen"
2259;03/19/2006;"Oficina";"Alquiler";"Girona";286;1413698;03/15/2007;"Carmen"
2263;03/20/2006;"Casa";"Alquiler";"Tarragona";220;1550780;10/21/2006;"Carmen"
2268;03/21/2006;"Parking";"Alquiler";"Girona";97;885998;01/31/2007;"Carmen"
2272;03/24/2006;"Local";"Alquiler";"Tarragona";191;926350;09/22/2006;"Carmen"
2280;03/28/2006;"Parking";"Alquiler";"Tarragona";290;1442460;01/28/2007;"Carmen"
2305;04/04/2006;"Casa";"Alquiler";"Barcelona";180;1071720;03/31/2007;"Carmen"
2308;04/05/2006;"Local";"Alquiler";"Lleida";261;2598516;08/29/2006;"Carmen"
2314;04/07/2006;"Suelo";"Alquiler";"Barcelona";234;1475136;09/18/2006;"Carmen"
2320;04/09/2006;"Oficina";"Alquiler";"Tarragona";113;704894;01/27/2007;"Carmen"
2325;04/10/2006;"Parking";"Alquiler";"Barcelona";89;711199;08/21/2006;"Carmen"
2330;04/12/2006;"Parking";"Alquiler";"Tarragona";124;1026596;03/28/2007;"Carmen"
2336;04/14/2006;"Industrial";"Alquiler";"Barcelona";189;1192401;03/20/2007;"Carmen"
2359;04/25/2006;"Suelo";"Alquiler";"Girona";193;1363352;04/02/2007;"Carmen"
2383;05/03/2006;"Industrial";"Alquiler";"Girona";250;1002500;01/16/2007;"Carmen"
2385;05/03/2006;"Industrial";"Alquiler";"Barcelona";188;1769644;02/23/2007;"Carmen"
2393;05/09/2006;"Piso";"Alquiler";"Tarragona";283;2072692;10/02/2006;"Carmen"
2409;05/14/2006;"Suelo";"Alquiler";"Lleida";195;1790490;12/16/2006;"Carmen"
2423;05/20/2006;"Oficina";"Alquiler";"Girona";156;1294176;10/05/2006;"Carmen"
2432;05/22/2006;"Local";"Alquiler";"Barcelona";232;1699168;08/27/2006;"Carmen"
2445;05/28/2006;"Parking";"Alquiler";"Lleida";194;1466058;01/29/2007;"Carmen"
2458;06/01/2006;"Casa";"Alquiler";"Tarragona";167;685368;01/13/2007;"Carmen"
2461;06/02/2006;"Parking";"Alquiler";"Girona";189;1342278;12/16/2006;"Carmen"
2477;06/06/2006;"Suelo";"Alquiler";"Lleida";217;1363411;12/18/2006;"Carmen"
2485;06/07/2006;"Industrial";"Alquiler";"Tarragona";270;2632500;04/18/2007;"Carmen"
2525;06/22/2006;"Casa";"Alquiler";"Tarragona";246;2198502;11/10/2006;"Carmen"
2526;06/23/2006;"Oficina";"Alquiler";"Tarragona";178;1010862;11/08/2006;"Carmen"
2529;06/24/2006;"Suelo";"Alquiler";"Barcelona";281;1521615;04/19/2007;"Carmen"
2539;06/30/2006;"Piso";"Alquiler";"Girona";68;396780;02/10/2007;"Carmen"
2547;07/01/2006;"Parking";"Alquiler";"Lleida";234;1182636;12/04/2006;"Carmen"
2549;07/02/2006;"Parking";"Alquiler";"Tarragona";147;1362984;02/12/2007;"Carmen"
2551;07/02/2006;"Suelo";"Alquiler";"Tarragona";187;1059916;10/03/2006;"Carmen"
2554;07/04/2006;"Industrial";"Alquiler";"Barcelona";275;2415325;12/17/2006;"Carmen"
2569;07/10/2006;"Local";"Alquiler";"Girona";50;390400;01/15/2007;"Carmen"
2577;07/13/2006;"Piso";"Alquiler";"Lleida";290;2702220;03/16/2007;"Carmen"
2605;07/24/2006;"Piso";"Alquiler";"Lleida";163;1550456;02/03/2007;"Carmen"
2646;08/11/2006;"Oficina";"Alquiler";"Tarragona";268;1984808;03/06/2007;"Carmen"
2657;08/14/2006;"Oficina";"Alquiler";"Barcelona";192;1622400;11/16/2006;"Carmen"
2714;09/07/2006;"Industrial";"Alquiler";"Girona";53;478431;01/28/2007;"Carmen"
2736;09/16/2006;"Suelo";"Alquiler";"Lleida";224;1956864;01/28/2007;"Carmen"
2760;09/25/2006;"Piso";"Alquiler";"Barcelona";110;641080;01/31/2007;"Carmen"
2761;09/26/2006;"Suelo";"Alquiler";"Tarragona";77;375067;01/10/2007;"Carmen"
2774;10/02/2006;"Suelo";"Alquiler";"Girona";271;1780199;03/20/2007;"Carmen"
2789;10/08/2006;"Suelo";"Alquiler";"Girona";136;777240;04/04/2007;"Carmen"
2806;10/13/2006;"Oficina";"Alquiler";"Tarragona";271;2621925;02/19/2007;"Carmen"
2810;10/15/2006;"Industrial";"Alquiler";"Lleida";83;695789;02/18/2007;"Carmen"
2844;10/29/2006;"Suelo";"Alquiler";"Girona";73;660577;03/25/2007;"Carmen"
2855;11/02/2006;"Oficina";"Alquiler";"Lleida";47;400816;03/28/2007;"Carmen"
2887;11/10/2006;"Local";"Alquiler";"Girona";61;265289;02/17/2007;"Carmen"
1;01/01/2004;"Parking";"Alquiler";"Lleida";291;2133903;06/19/2004;"Carmen"
16;01/05/2004;"Casa";"Alquiler";"Girona";179;937960;11/21/2004;"Carmen"
